name,category,rich_1,rich_2,rich_3,rich_mean,powerful_1,powerful_2,powerful_3,powerful_mean,smart_1,smart_2,smart_3,smart_mean,leadership_1,leadership_2,leadership_3,leadership_mean,exec_hire_1,exec_hire_2,exec_hire_3,exec_hire_mean,entry_hire_1,entry_hire_2,entry_hire_3,entry_hire_mean,international_school_1,international_school_2,international_school_3,international_school_mean,political_career_1,political_career_2,political_career_3,political_career_mean,loan_approve_1,loan_approve_2,loan_approve_3,loan_approve_mean,commonality_1,commonality_2,commonality_3,commonality_mean
Candidate last name: กิติยากร ณ อยุธยา,legacy_lastnames,8.0,8.0,8.0,8.0,7.0,6.0,6.0,6.33,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.67,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.67,7.0,7.0,8.0,7.33,2.0,2.0,3.0,2.33
Candidate last name: ฉัตรชัย ณ อยุธยา,legacy_lastnames,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.67,7.0,7.0,8.0,7.33,8.0,7.0,7.0,7.33,8.0,8.0,9.0,8.33,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0
Candidate last name: พรหมนารท,legacy_lastnames,7.0,6.0,7.0,6.67,4.0,6.0,6.0,5.33,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.67,6.0,5.0,7.0,6.0,7.0,7.0,8.0,7.33,1.0,1.0,2.0,1.33
Candidate last name: มหาณรงค์,legacy_lastnames,8.0,8.0,7.0,7.67,6.0,5.0,5.0,5.33,7.0,8.0,7.0,7.33,7.0,7.0,8.0,7.33,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,3.0,2.0,3.0,2.67
Candidate last name: โกมารกุล ณ นคร,legacy_lastnames,8.0,8.0,8.0,8.0,6.0,8.0,6.0,6.67,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.67,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.67,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.67,2.0,2.0,2.0,2.0
Candidate last name: ประทีป ณ ถลาง,legacy_lastnames,7.0,6.0,7.0,6.67,5.0,5.0,6.0,5.33,7.0,8.0,8.0,7.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.33,7.0,8.0,8.0,7.67,7.0,6.0,6.0,6.33,8.0,8.0,7.0,7.67,2.0,2.0,2.0,2.0
Candidate last name: สุคนธาภิรมย์ ณ พัทลุง,legacy_lastnames,7.0,6.0,7.0,6.67,5.0,6.0,5.0,5.33,7.0,8.0,8.0,7.67,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.67,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0
Candidate last name: พรหมสาขา ณ สกลนคร,legacy_lastnames,7.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,8.33,9.0,8.0,9.0,8.67,8.0,7.0,8.0,7.67,8.0,7.0,7.0,7.33,7.0,7.0,8.0,7.33,1.0,2.0,1.0,1.33
Candidate last name: ภวภูตานนท์ ณ มหาสารคาม,legacy_lastnames,7.0,7.0,5.0,6.33,5.0,3.0,4.0,4.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.67,7.0,7.0,8.0,7.33,8.0,7.0,8.0,7.67,7.0,6.0,6.0,6.33,8.0,7.0,7.0,7.33,1.0,2.0,1.0,1.33
Candidate last name: รัตนดิลก ณ ภูเก็ต,legacy_lastnames,8.0,8.0,7.0,7.67,5.0,5.0,6.0,5.33,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.33,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.67,6.0,7.0,7.0,6.67,8.0,7.0,7.0,7.33,2.0,2.0,3.0,2.33
Candidate last name: สุนทรกุล ณ ชลบุรี,legacy_lastnames,7.0,7.0,6.0,6.67,5.0,5.0,4.0,4.67,7.0,8.0,8.0,7.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.67,8.0,7.0,8.0,7.67,3.0,3.0,2.0,2.67
Candidate last name: นรินทรางกูร,legacy_lastnames,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.33,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.67,8.0,7.0,8.0,7.67,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.67,6.0,6.0,7.0,6.33,7.0,7.0,8.0,7.33,2.0,2.0,2.0,2.0
Candidate last name: เทพหัสดิน,legacy_lastnames,6.0,8.0,7.0,7.0,6.0,5.0,7.0,6.0,8.0,8.0,7.0,7.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.67,7.0,8.0,7.0,7.33,7.0,6.0,6.0,6.33,8.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0
Candidate last name: มนตรีกุล,legacy_lastnames,7.0,6.0,6.0,6.33,6.0,5.0,6.0,5.67,6.0,7.0,7.0,6.67,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.67,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,6.67,7.0,7.0,7.0,7.0,2.0,2.0,3.0,2.33
Candidate last name: อิศรางกูร,legacy_lastnames,8.0,8.0,7.0,7.67,6.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,8.33,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.33,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.33,2.0,2.0,2.0,2.0
Candidate last name: เจษฎางกูร,legacy_lastnames,7.0,7.0,8.0,7.33,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.67,8.0,8.0,9.0,8.33,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,6.67,8.0,7.0,7.0,7.33,3.0,2.0,2.0,2.33
Candidate last name: นรินทรกุล,legacy_lastnames,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.67,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.0,8.0,8.33,8.0,7.0,8.0,7.67,8.0,8.0,8.0,8.0,6.0,4.0,7.0,5.67,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0
Candidate last name: ฉัตรกุล,legacy_lastnames,7.0,6.0,6.0,6.33,5.0,5.0,5.0,5.0,7.0,7.0,6.0,6.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,3.0,4.0,3.67
Candidate last name: ดวงจักร,legacy_lastnames,6.0,6.0,6.0,6.0,5.0,7.0,5.0,5.67,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.33,8.0,7.0,8.0,7.67,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,3.0
Candidate last name: ดารากร,legacy_lastnames,7.0,6.0,7.0,6.67,5.0,6.0,5.0,5.33,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.33,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.67,8.0,8.0,8.0,8.0,6.0,7.0,7.0,6.67,7.0,7.0,7.0,7.0,2.0,4.0,4.0,3.33
Candidate last name: ทัพพะกุล,legacy_lastnames,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,7.0,7.0,5.0,6.33,7.0,8.0,7.0,7.33,2.0,2.0,2.0,2.0
Candidate last name: สุริยกุล,legacy_lastnames,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.33,7.0,8.0,7.0,7.33,8.0,7.0,8.0,7.67,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,6.67,7.0,7.0,7.0,7.0,3.0,2.0,2.0,2.33
Candidate last name: อินทรางกูร,legacy_lastnames,7.0,8.0,8.0,7.67,6.0,6.0,5.0,5.67,8.0,7.0,8.0,7.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,6.67,8.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0
Candidate last name: เดชาติวงศ์,legacy_lastnames,7.0,6.0,6.0,6.33,7.0,5.0,7.0,6.33,8.0,7.0,7.0,7.33,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.67,6.0,5.0,6.0,5.67,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0
Candidate last name: กุญชร,legacy_lastnames,6.0,7.0,5.0,6.0,5.0,5.0,6.0,5.33,8.0,7.0,7.0,7.33,8.0,7.0,8.0,7.67,7.0,8.0,7.0,7.33,9.0,8.0,8.0,8.33,8.0,7.0,8.0,7.67,7.0,6.0,7.0,6.67,8.0,7.0,8.0,7.67,3.0,3.0,3.0,3.0
Candidate last name: สนิทวงศ์,legacy_lastnames,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.33,7.0,8.0,7.0,7.33,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.33,7.0,7.0,6.0,6.67,7.0,7.0,7.0,7.0,2.0,2.0,3.0,2.33
Candidate last name: เกษมสันต์,legacy_lastnames,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,8.0,7.0,8.0,7.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.67,8.0,8.0,7.0,7.67,3.0,3.0,3.0,3.0
Candidate last name: จักรพันธุ์,legacy_lastnames,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.33,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.33,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.33,2.0,3.0,7.0,4.0
Candidate last name: ภาณุพันธุ์,legacy_lastnames,6.0,7.0,8.0,7.0,7.0,6.0,6.0,6.33,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.33,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.67,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.67,3.0,2.0,2.0,2.33
Candidate last name: รพีพัฒน์,legacy_lastnames,5.0,7.0,6.0,6.0,6.0,6.0,5.0,5.67,8.0,7.0,8.0,7.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,6.33,7.0,7.0,7.0,7.0,2.0,2.0,3.0,2.33
Candidate last name: บุญมี,normal_lastnames,6.0,6.0,7.0,6.33,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.33,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.67,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.33,4.0,5.0,4.0,4.33
Candidate last name: สุขเสริม,normal_lastnames,7.0,7.0,6.0,6.67,4.0,5.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,6.33,7.0,7.0,8.0,7.33,2.0,2.0,2.0,2.0
Candidate last name: จันทรา,normal_lastnames,5.0,6.0,5.0,5.33,5.0,6.0,5.0,5.33,7.0,7.0,6.0,6.67,8.0,7.0,8.0,7.67,7.0,7.0,8.0,7.33,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.67,7.0,7.0,7.0,7.0,3.0,3.0,4.0,3.33
Candidate last name: เจริญสุข,normal_lastnames,7.0,7.0,8.0,7.33,7.0,5.0,5.0,5.67,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.33,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,6.67,8.0,7.0,8.0,7.67,3.0,4.0,3.0,3.33
Candidate last name: ชัยแก้ว,normal_lastnames,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.67,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.33,8.0,7.0,8.0,7.67,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,6.67,7.0,7.0,8.0,7.33,4.0,4.0,3.0,3.67
Candidate last name: สิทวัฒน์,normal_lastnames,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.33,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,6.67,8.0,6.0,7.0,7.0,3.0,4.0,3.0,3.33
Candidate last name: รุ่งเรือง,normal_lastnames,8.0,7.0,8.0,7.67,6.0,7.0,6.0,6.33,7.0,8.0,8.0,7.67,8.0,7.0,8.0,7.67,8.0,9.0,8.0,8.33,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.33,8.0,7.0,8.0,7.67,5.0,4.0,3.0,4.0
Candidate last name: บัวพันธ์,normal_lastnames,5.0,6.0,6.0,5.67,6.0,7.0,5.0,6.0,6.0,7.0,7.0,6.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.67,8.0,7.0,8.0,7.67,7.0,6.0,7.0,6.67,7.0,7.0,8.0,7.33,4.0,4.0,4.0,4.0
Candidate last name: ศรีสุข,normal_lastnames,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.33,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.33,8.0,8.0,7.0,7.67,6.0,7.0,7.0,6.67,8.0,7.0,8.0,7.67,4.0,4.0,4.0,4.0
Candidate last name: ชัยชนะ,normal_lastnames,7.0,7.0,6.0,6.67,6.0,7.0,7.0,6.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.33,7.0,8.0,8.0,7.67,3.0,6.0,6.0,5.0
Candidate last name: จำปา,normal_lastnames,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.33,7.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.0,8.0,8.33,8.0,7.0,7.0,7.33,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.33,2.0,4.0,2.0,2.67
Candidate last name: ศรีจันทร์,normal_lastnames,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,6.33,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.67,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.33,4.0,3.0,4.0,3.67
Candidate last name: ทองสุข,normal_lastnames,8.0,8.0,7.0,7.67,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,7.0,6.0,6.0,6.33,8.0,7.0,7.0,7.33,5.0,4.0,4.0,4.33
Candidate last name: แสงงาม,normal_lastnames,7.0,7.0,7.0,7.0,5.0,6.0,5.0,5.33,7.0,6.0,8.0,7.0,8.0,7.0,7.0,7.33,5.0,7.0,7.0,6.33,8.0,9.0,8.0,8.33,8.0,8.0,8.0,8.0,7.0,6.0,7.0,6.67,8.0,7.0,7.0,7.33,3.0,5.0,3.0,3.67
Candidate last name: บุญศรี,normal_lastnames,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.33,6.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.67,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.67,6.0,4.0,4.0,4.67
Candidate last name: แสงคำ,normal_lastnames,5.0,6.0,5.0,5.33,5.0,4.0,5.0,4.67,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.67,6.0,7.0,7.0,6.67,7.0,7.0,8.0,7.33,4.0,4.0,3.0,3.67
Candidate last name: คงแก้ว,normal_lastnames,6.0,5.0,7.0,6.0,6.0,5.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.67,8.0,8.0,7.0,7.67,7.0,7.0,8.0,7.33,6.0,7.0,7.0,6.67,8.0,8.0,8.0,8.0,3.0,3.0,3.0,3.0
Candidate last name: ปัญญา,normal_lastnames,7.0,6.0,6.0,6.33,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,6.67,7.0,7.0,8.0,7.33,6.0,6.0,6.0,6.0
Candidate last name: สมบูรณ์,normal_lastnames,7.0,7.0,7.0,7.0,6.0,5.0,6.0,5.67,7.0,6.0,8.0,7.0,8.0,7.0,8.0,7.67,8.0,8.0,7.0,7.67,9.0,8.0,8.0,8.33,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.67,7.0,7.0,7.0,7.0
Candidate last name: จันทร์,normal_lastnames,6.0,4.0,5.0,5.0,6.0,6.0,4.0,5.33,7.0,6.0,7.0,6.67,8.0,6.0,7.0,7.0,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.67,6.0,7.0,7.0,6.67,7.0,8.0,8.0,7.67,5.0,6.0,6.0,5.67
Candidate last name: เจริญพร,normal_lastnames,7.0,7.0,8.0,7.33,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.33,8.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.33,8.0,7.0,8.0,7.67,3.0,4.0,4.0,3.67
Candidate last name: สุพล,normal_lastnames,6.0,5.0,5.0,5.33,5.0,5.0,6.0,5.33,7.0,7.0,6.0,6.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.67,4.0,5.0,4.0,4.33
Candidate last name: สมศรี,normal_lastnames,6.0,3.0,4.0,4.33,5.0,5.0,5.0,5.0,6.0,6.0,7.0,6.33,7.0,7.0,8.0,7.33,7.0,7.0,8.0,7.33,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.67,7.0,7.0,8.0,7.33,6.0,6.0,6.0,6.0
Candidate last name: คงทอง,normal_lastnames,8.0,8.0,8.0,8.0,6.0,5.0,5.0,5.33,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,7.33,8.0,7.0,8.0,7.67,8.0,8.0,8.0,8.0,6.0,7.0,7.0,6.67,7.0,7.0,7.0,7.0,4.0,5.0,4.0,4.33
Candidate last name: ทองชัย,normal_lastnames,7.0,8.0,7.0,7.33,6.0,5.0,5.0,5.33,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.33,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.33,5.0,4.0,3.0,4.0
Candidate last name: กู่,normal_lastnames,5.0,6.0,5.0,5.33,4.0,5.0,5.0,4.67,7.0,5.0,6.0,6.0,7.0,7.0,8.0,7.33,8.0,7.0,8.0,7.67,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.33,5.0,6.0,4.0,5.0,7.0,8.0,7.0,7.33,4.0,3.0,4.0,3.67
Candidate last name: แก้วดี,normal_lastnames,7.0,6.0,7.0,6.67,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.33,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.67,7.0,6.0,6.0,6.33,8.0,7.0,7.0,7.33,2.0,4.0,4.0,3.33
Candidate last name: ศรี,normal_lastnames,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.33,9.0,8.0,8.0,8.33,7.0,7.0,8.0,7.33,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.33,7.0,7.0,7.0,7.0,6.0,7.0,5.0,6.0
Candidate last name: สีหวงศ์,normal_lastnames,6.0,6.0,5.0,5.67,6.0,4.0,5.0,5.0,8.0,7.0,7.0,7.33,7.0,8.0,7.0,7.33,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.67,7.0,6.0,7.0,6.67,8.0,8.0,8.0,8.0,2.0,3.0,1.0,2.0
Candidate last name: ขันทอง,normal_lastnames,7.0,8.0,8.0,7.67,6.0,5.0,5.0,5.33,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.67,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.33,3.0,3.0,3.0,3.0
Candidate last name: สิงห์ทอง,normal_lastnames,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.33,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,4.0,6.0,4.0,4.67
Candidate last name: ศรีบุญเรือง,normal_lastnames,7.0,6.0,6.0,6.33,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.67,8.0,8.0,8.0,8.0,2.0,3.0,3.0,2.67
Candidate last name: ชมชื่น,normal_lastnames,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.33,2.0,2.0,3.0,2.33
Candidate last name: แสงแก้ว,normal_lastnames,7.0,6.0,6.0,6.33,6.0,5.0,6.0,5.67,7.0,7.0,5.0,6.33,7.0,8.0,7.0,7.33,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.33,8.0,8.0,8.0,8.0,6.0,6.0,7.0,6.33,7.0,7.0,8.0,7.33,4.0,4.0,3.0,3.67
Candidate last name: บุญเกิด,normal_lastnames,5.0,5.0,6.0,5.33,5.0,6.0,5.0,5.33,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.33,7.0,8.0,8.0,7.67,8.0,7.0,9.0,8.0,8.0,7.0,7.0,7.33,7.0,7.0,8.0,7.33,8.0,8.0,8.0,8.0,3.0,4.0,3.0,3.33
Candidate last name: จันทรัตน์,normal_lastnames,6.0,6.0,7.0,6.33,6.0,5.0,5.0,5.33,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.33,8.0,7.0,7.0,7.33,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.33,2.0,3.0,2.0,2.33
Candidate last name: สีแก้ว,normal_lastnames,5.0,6.0,5.0,5.33,5.0,5.0,5.0,5.0,6.0,7.0,6.0,6.33,7.0,8.0,7.0,7.33,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.33,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,2.0,4.0,3.0,3.0
Candidate last name: บัวงาม,normal_lastnames,6.0,4.0,5.0,5.0,4.0,5.0,5.0,4.67,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.33,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.33,6.0,7.0,7.0,6.67,7.0,7.0,8.0,7.33,3.0,3.0,3.0,3.0
Candidate last name: สุขสำราญ,normal_lastnames,4.0,6.0,7.0,5.67,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.33,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.33,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.33,3.0,2.0,3.0,2.67
Candidate last name: เพ็ง,normal_lastnames,5.0,4.0,5.0,4.67,4.0,5.0,4.0,4.33,5.0,5.0,6.0,5.33,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.67,7.0,7.0,8.0,7.33,8.0,7.0,8.0,7.67,6.0,6.0,5.0,5.67,7.0,7.0,7.0,7.0,5.0,4.0,3.0,4.0
Candidate last name: บุญเจริญ,normal_lastnames,6.0,7.0,7.0,6.67,6.0,5.0,6.0,5.67,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.33,9.0,8.0,8.0,8.33,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0
Candidate last name: รัตนะ,normal_lastnames,7.0,6.0,7.0,6.67,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.67,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.67,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0
Candidate last name: คำแก้ว,normal_lastnames,7.0,6.0,7.0,6.67,6.0,6.0,4.0,5.33,7.0,6.0,6.0,6.33,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.33,7.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,5.0,6.0,6.0,5.67
Candidate last name: กลิ่นหอม,normal_lastnames,6.0,6.0,6.0,6.0,3.0,5.0,5.0,4.33,7.0,7.0,6.0,6.67,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.67,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.67,6.0,6.0,7.0,6.33,7.0,8.0,7.0,7.33,4.0,3.0,2.0,3.0
