name,category,rich_1,rich_2,rich_3,rich_mean,powerful_1,powerful_2,powerful_3,powerful_mean,smart_1,smart_2,smart_3,smart_mean,leadership_1,leadership_2,leadership_3,leadership_mean,exec_hire_1,exec_hire_2,exec_hire_3,exec_hire_mean,entry_hire_1,entry_hire_2,entry_hire_3,entry_hire_mean,international_school_1,international_school_2,international_school_3,international_school_mean,political_career_1,political_career_2,political_career_3,political_career_mean,loan_approve_1,loan_approve_2,loan_approve_3,loan_approve_mean,commonality_1,commonality_2,commonality_3,commonality_mean
"Candidate last name: จารุกรสกุล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,4.0,3.0,4.0,3.67,2.0,2.0,2.0,2.0
"Candidate last name: ถนอมบูรณ์เจริญ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,3.0,2.0,2.0,2.33,4.0,3.0,4.0,3.67,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.67
"Candidate last name: ตั้งมิตรประชา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: หาญพาณิชย์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,3.0,4.0,3.33,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67
"Candidate last name: วิริยะพันธุ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,3.0,3.0,2.0,2.67,3.0,2.0,3.0,2.67,3.0,4.0,3.0,3.33,3.0,2.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: พลัสสินทร์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.67
"Candidate last name: ประกิตชัยวัฒนา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: เตียวสมบูรณ์กิจ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33
"Candidate last name: มาลีนนท์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,3.0,3.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: เบญจรงคกุล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: คณิตทวีกุล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.67,2.0,2.0,2.0,2.0
"Candidate last name: วัธนเวคิน;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,2.0,2.67,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0
"Candidate last name: องค์โฆษิต;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,1.0,3.0,3.0,2.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,2.0,3.0,3.0,2.67,2.0,2.0,3.0,2.33,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: รักอริยะพงศ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.67,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.33,1.0,2.0,1.0,1.33
"Candidate last name: พีระเดชาพันธ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,2.0,2.0,3.0,2.33,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,4.0,3.0,3.33,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: ศิริวิริยะกุล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: พรพัฒนารักษ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: โพธารามิก;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,2.0,2.0,3.0,2.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: บุนนาค;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,4.0,3.0,3.0,3.33,3.0,2.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,4.0,3.0,3.0,3.33,3.0,2.0,2.0,2.33,3.0,4.0,3.0,3.33,3.0,2.0,2.0,2.33
"Candidate last name: มาลากุล ณ กรุงเทพ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: พึ่งบุญ ณ กรุงเทพ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,2.0,3.0,2.67,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
"Candidate last name: ไกรฤกษ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,2.0,2.0,3.0,2.33,2.0,1.0,2.0,1.67,2.0,2.0,3.0,2.33,3.0,4.0,3.0,3.33,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: กัลยาณมิตร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,4.0,4.0,3.0,3.67,2.0,2.0,2.0,2.0
"Candidate last name: อหะหมัดจุฬา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.67
"Candidate last name: อธินันทน์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,4.0,3.33,3.0,2.0,2.0,2.33,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: เดชะคุปต์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,3.0,3.0,2.0,2.67,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: เมนะรุจิ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,2.0,2.0,1.0,1.67
"Candidate last name: มณีรัตน์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,3.0,3.0,3.0,3.0
"Candidate last name: อินทโสฬส;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,2.0,2.67,2.0,3.0,3.0,2.67,4.0,3.0,3.0,3.33,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,4.0,3.0,3.0,3.33,2.0,3.0,2.0,2.33,3.0,3.0,4.0,3.33,2.0,2.0,1.0,1.67
"Candidate last name: สมานกุล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67
"Candidate last name: รสานนท์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: สุวรรณสุทธิ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,2.0,3.0,2.0,2.33,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: ศิริบุตร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: บริพัตร ณ อยุธยา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,4.0,5.0,5.0,4.67,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.67,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,3.0,3.0,4.0,3.33,2.0,3.0,3.0,2.67,3.0,4.0,4.0,3.67,2.0,1.0,2.0,1.67
"Candidate last name: จักรพงษ์ ณ อยุธยา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.33,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.67,3.0,4.0,3.0,3.33,3.0,2.0,3.0,2.67,3.0,4.0,3.0,3.33,3.0,2.0,3.0,2.67
"Candidate last name: มหิดล ณ อยุธยา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.33,4.0,3.0,3.0,3.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: จุฑาธุช ณ อยุธยา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,7.0,7.0,3.0,5.67,3.0,4.0,3.0,3.33,4.0,3.0,3.0,3.33,2.0,3.0,3.0,2.67,2.0,3.0,3.0,2.67,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.33,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.67,2.0,2.0,2.0,2.0
"Candidate last name: ยุคล ณ อยุธยา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,5.0,5.0,4.0,4.67,3.0,4.0,4.0,3.67,4.0,3.0,3.0,3.33,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,3.0,2.0,2.0,2.33
"Candidate last name: กิติยากร ณ อยุธยา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,4.0,4.0,3.67,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: ฉัตรชัย ณ อยุธยา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,4.0,3.0,3.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,3.0,2.33,3.0,2.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0
"Candidate last name: พรหมนารท;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.33
"Candidate last name: มหาณรงค์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,4.0,3.0,4.0,3.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,3.0,2.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: โกมารกุล ณ นคร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,4.0,3.0,3.33,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.67,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.67,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.33,1.0,2.0,2.0,1.67
"Candidate last name: ประทีป ณ ถลาง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,3.0,3.0,2.67,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: สุคนธาภิรมย์ ณ พัทลุง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,3.0,4.0,3.0,3.33,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.67
"Candidate last name: พรหมสาขา ณ สกลนคร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,2.0,2.67,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,3.0,2.33,3.0,3.0,4.0,3.33,3.0,2.0,3.0,2.67,3.0,4.0,3.0,3.33,1.0,1.0,1.0,1.0
"Candidate last name: ภวภูตานนท์ ณ มหาสารคาม;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,4.0,3.0,3.33,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.33
"Candidate last name: รัตนดิลก ณ ภูเก็ต;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,3.0,3.0,2.0,2.67,3.0,4.0,3.0,3.33,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.67,2.0,2.0,2.0,2.0
"Candidate last name: สุนทรกุล ณ ชลบุรี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: นรินทรางกูร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,4.0,3.0,3.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.67
"Candidate last name: เทพหัสดิน;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,2.0,3.0,2.33,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: มนตรีกุล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,3.0,4.0,3.0,3.33,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: อิศรางกูร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,2.0,2.67,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,2.0,2.0,2.33,3.0,4.0,3.0,3.33,2.0,3.0,2.0,2.33,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0
"Candidate last name: เจษฎางกูร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,4.0,3.0,3.0,3.33,2.0,2.0,3.0,2.33,4.0,3.0,3.0,3.33,1.0,2.0,2.0,1.67
"Candidate last name: นรินทรกุล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: ฉัตรกุล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.67,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: ดวงจักร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: ดารากร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,3.0,3.0,3.0,3.0
"Candidate last name: ทัพพะกุล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,3.0,4.0,3.0,3.33,2.0,2.0,1.0,1.67
"Candidate last name: สุริยกุล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
